foreign_object_dataset/JPEGImages/67.jpg,902,1229,1018,1374,L_stick
foreign_object_dataset/JPEGImages/67.jpg,920,835,1000,927,clip_B
foreign_object_dataset/JPEGImages/67.jpg,1064,1102,1148,1190,nail
foreign_object_dataset/JPEGImages/67.jpg,1270,1207,1325,1273,clip_Y
foreign_object_dataset/JPEGImages/68.jpg,1138,319,1204,401,clip_Y
foreign_object_dataset/JPEGImages/68.jpg,1041,578,1154,701,nail
foreign_object_dataset/JPEGImages/68.jpg,1278,1015,1390,1121,clip_B
foreign_object_dataset/JPEGImages/68.jpg,1472,861,1611,1063,L_stick
foreign_object_dataset/JPEGImages/69.jpg,1039,578,1154,701,nail
foreign_object_dataset/JPEGImages/69.jpg,1142,328,1200,395,clip_Y
foreign_object_dataset/JPEGImages/69.jpg,1513,920,1611,1059,L_stick
foreign_object_dataset/JPEGImages/70.jpg,1132,330,1202,397,clip_Y
foreign_object_dataset/JPEGImages/71.jpg,675,1015,725,1087,nail
foreign_object_dataset/JPEGImages/72.jpg,625,888,709,953,L_stick
foreign_object_dataset/JPEGImages/72.jpg,997,1211,1040,1251,clip_Y
foreign_object_dataset/JPEGImages/72.jpg,665,677,723,723,nail
foreign_object_dataset/JPEGImages/73.jpg,615,888,703,951,L_stick
foreign_object_dataset/JPEGImages/73.jpg,667,671,727,725,nail
foreign_object_dataset/JPEGImages/73.jpg,1013,934,1077,1008,clip_B
foreign_object_dataset/JPEGImages/73.jpg,989,1201,1044,1251,clip_Y
foreign_object_dataset/JPEGImages/74.jpg,617,886,711,955,L_stick
foreign_object_dataset/JPEGImages/74.jpg,663,671,729,725,nail
foreign_object_dataset/JPEGImages/74.jpg,1015,934,1077,1004,clip_B
foreign_object_dataset/JPEGImages/74.jpg,993,1203,1048,1249,clip_Y
foreign_object_dataset/JPEGImages/75.jpg,623,884,711,953,L_stick
foreign_object_dataset/JPEGImages/75.jpg,667,677,729,725,nail
foreign_object_dataset/JPEGImages/75.jpg,1013,934,1079,1008,clip_B
foreign_object_dataset/JPEGImages/75.jpg,995,1205,1044,1249,clip_Y
foreign_object_dataset/JPEGImages/76.jpg,617,894,705,953,L_stick
foreign_object_dataset/JPEGImages/76.jpg,665,673,729,729,nail
foreign_object_dataset/JPEGImages/76.jpg,1013,938,1077,1004,clip_B
foreign_object_dataset/JPEGImages/76.jpg,993,1209,1044,1249,clip_Y
foreign_object_dataset/JPEGImages/77.jpg,623,886,707,953,L_stick
foreign_object_dataset/JPEGImages/77.jpg,667,673,727,725,nail
foreign_object_dataset/JPEGImages/77.jpg,1009,934,1085,1014,clip_B
foreign_object_dataset/JPEGImages/77.jpg,995,1199,1044,1255,clip_Y
foreign_object_dataset/JPEGImages/78.jpg,811,1244,921,1346,clip_B
foreign_object_dataset/JPEGImages/78.jpg,1879,772,1948,830,clip_Y
foreign_object_dataset/JPEGImages/78.jpg,2200,1199,2264,1317,nail
foreign_object_dataset/JPEGImages/79.jpg,625,894,711,953,L_stick
foreign_object_dataset/JPEGImages/79.jpg,667,677,725,727,nail
foreign_object_dataset/JPEGImages/79.jpg,1011,932,1073,1008,clip_B
foreign_object_dataset/JPEGImages/79.jpg,991,1205,1046,1251,clip_Y
foreign_object_dataset/JPEGImages/80.jpg,665,683,725,727,nail
foreign_object_dataset/JPEGImages/80.jpg,1019,936,1073,1004,clip_B
foreign_object_dataset/JPEGImages/80.jpg,983,1201,1040,1251,clip_Y
foreign_object_dataset/JPEGImages/81.jpg,712,1167,792,1295,L_stick
foreign_object_dataset/JPEGImages/81.jpg,993,1201,1042,1249,clip_Y
foreign_object_dataset/JPEGImages/81.jpg,1011,936,1079,1008,clip_B
foreign_object_dataset/JPEGImages/82.jpg,714,1167,790,1295,L_stick
foreign_object_dataset/JPEGImages/82.jpg,993,1203,1042,1257,clip_Y
foreign_object_dataset/JPEGImages/82.jpg,1011,936,1075,1006,clip_B
foreign_object_dataset/JPEGImages/83.jpg,710,1169,790,1295,L_stick
foreign_object_dataset/JPEGImages/83.jpg,993,1207,1048,1255,clip_Y
foreign_object_dataset/JPEGImages/83.jpg,1017,936,1075,1006,clip_B
foreign_object_dataset/JPEGImages/83.jpg,647,1003,709,1048,nail
foreign_object_dataset/JPEGImages/84.jpg,653,995,707,1050,nail
foreign_object_dataset/JPEGImages/84.jpg,710,1161,792,1295,L_stick
foreign_object_dataset/JPEGImages/84.jpg,1015,936,1075,1012,clip_B
foreign_object_dataset/JPEGImages/85.jpg,651,997,717,1048,nail
foreign_object_dataset/JPEGImages/85.jpg,712,1167,794,1289,L_stick
foreign_object_dataset/JPEGImages/87.jpg,667,708,733,767,clip_B
foreign_object_dataset/JPEGImages/87.jpg,653,993,717,1042,nail
foreign_object_dataset/JPEGImages/87.jpg,720,1161,792,1287,L_stick
foreign_object_dataset/JPEGImages/89.jpg,647,439,693,565,L_stick
foreign_object_dataset/JPEGImages/89.jpg,849,562,895,612,clip_Y
foreign_object_dataset/JPEGImages/89.jpg,938,924,1030,982,nail
foreign_object_dataset/JPEGImages/89.jpg,1112,934,1182,1004,clip_B
foreign_object_dataset/JPEGImages/90.jpg,657,1003,721,1042,nail
foreign_object_dataset/JPEGImages/90.jpg,671,698,747,763,clip_B
foreign_object_dataset/JPEGImages/90.jpg,718,1167,792,1289,L_stick
foreign_object_dataset/JPEGImages/91.jpg,657,997,721,1042,nail
foreign_object_dataset/JPEGImages/91.jpg,671,702,741,765,clip_B
foreign_object_dataset/JPEGImages/91.jpg,720,1167,798,1297,L_stick
foreign_object_dataset/JPEGImages/92.jpg,609,586,721,717,L_stick
foreign_object_dataset/JPEGImages/93.jpg,718,1167,792,1287,L_stick
foreign_object_dataset/JPEGImages/93.jpg,657,997,717,1044,nail
foreign_object_dataset/JPEGImages/93.jpg,671,698,731,765,clip_B
foreign_object_dataset/JPEGImages/93.jpg,1023,665,1063,715,clip_Y
foreign_object_dataset/JPEGImages/94.jpg,694,679,794,794,L_stick
foreign_object_dataset/JPEGImages/95.jpg,655,1001,713,1042,nail
foreign_object_dataset/JPEGImages/95.jpg,661,704,739,765,clip_B
foreign_object_dataset/JPEGImages/95.jpg,708,1165,788,1287,L_stick
foreign_object_dataset/JPEGImages/96.jpg,1090,922,1143,970,nail
foreign_object_dataset/JPEGImages/96.jpg,882,683,968,796,L_stick
foreign_object_dataset/JPEGImages/97.jpg,671,694,733,769,clip_B
foreign_object_dataset/JPEGImages/97.jpg,645,999,711,1046,nail
foreign_object_dataset/JPEGImages/97.jpg,710,1167,796,1293,L_stick
foreign_object_dataset/JPEGImages/97.jpg,1031,819,1079,860,clip_Y
foreign_object_dataset/JPEGImages/98.jpg,882,681,978,800,L_stick
foreign_object_dataset/JPEGImages/98.jpg,1266,993,1317,1040,clip_Y
foreign_object_dataset/JPEGImages/98.jpg,1163,975,1214,1042,nail
foreign_object_dataset/JPEGImages/99.jpg,669,700,731,769,clip_B
foreign_object_dataset/JPEGImages/99.jpg,657,1005,713,1042,nail
foreign_object_dataset/JPEGImages/99.jpg,712,1163,792,1289,L_stick
foreign_object_dataset/JPEGImages/99.jpg,1029,817,1077,860,clip_Y
foreign_object_dataset/JPEGImages/100.jpg,904,1116,1018,1263,L_stick
foreign_object_dataset/JPEGImages/100.jpg,1066,993,1148,1077,nail
foreign_object_dataset/JPEGImages/100.jpg,922,726,998,810,clip_B
foreign_object_dataset/JPEGImages/100.jpg,1266,1102,1317,1158,clip_Y
foreign_object_dataset/JPEGImages/101.jpg,887,683,973,795,L_stick
foreign_object_dataset/JPEGImages/101.jpg,1205,765,1279,828,clip_B
foreign_object_dataset/JPEGImages/101.jpg,1163,978,1215,1046,nail
foreign_object_dataset/JPEGImages/101.jpg,1267,996,1317,1039,clip_Y
foreign_object_dataset/JPEGImages/102.jpg,657,1000,715,1044,nail
foreign_object_dataset/JPEGImages/102.jpg,719,1173,791,1290,L_stick
foreign_object_dataset/JPEGImages/102.jpg,670,701,729,771,clip_B
foreign_object_dataset/JPEGImages/103.jpg,885,686,973,804,L_stick
foreign_object_dataset/JPEGImages/103.jpg,1163,974,1215,1044,nail
foreign_object_dataset/JPEGImages/103.jpg,1262,990,1314,1039,clip_Y
foreign_object_dataset/JPEGImages/103.jpg,1205,761,1279,831,clip_B
foreign_object_dataset/JPEGImages/104.jpg,572,994,616,1035,clip_Y
foreign_object_dataset/JPEGImages/104.jpg,719,1169,791,1288,L_stick
foreign_object_dataset/JPEGImages/105.jpg,859,674,955,804,L_stick
foreign_object_dataset/JPEGImages/105.jpg,1154,992,1217,1068,nail
foreign_object_dataset/JPEGImages/105.jpg,1198,761,1277,835,clip_B
foreign_object_dataset/JPEGImages/105.jpg,1269,1011,1321,1059,clip_Y
foreign_object_dataset/JPEGImages/106.jpg,568,985,611,1041,clip_Y
foreign_object_dataset/JPEGImages/106.jpg,655,998,713,1042,nail
foreign_object_dataset/JPEGImages/106.jpg,719,1169,791,1288,L_stick
foreign_object_dataset/JPEGImages/107.jpg,825,674,920,802,L_stick
foreign_object_dataset/JPEGImages/107.jpg,1149,1014,1210,1092,nail
foreign_object_dataset/JPEGImages/107.jpg,1271,1036,1327,1083,clip_Y
foreign_object_dataset/JPEGImages/107.jpg,1193,761,1285,840,clip_B
foreign_object_dataset/JPEGImages/108.jpg,663,1000,717,1041,nail
foreign_object_dataset/JPEGImages/108.jpg,723,1173,789,1294,L_stick
foreign_object_dataset/JPEGImages/109.jpg,765,659,879,806,L_stick
foreign_object_dataset/JPEGImages/109.jpg,1140,1052,1203,1135,nail
foreign_object_dataset/JPEGImages/109.jpg,1183,759,1283,846,clip_B
foreign_object_dataset/JPEGImages/109.jpg,1275,1083,1337,1130,clip_Y
foreign_object_dataset/JPEGImages/111.jpg,823,1224,931,1332,clip_B
foreign_object_dataset/JPEGImages/111.jpg,2170,1194,2221,1299,nail
foreign_object_dataset/JPEGImages/111.jpg,1864,776,1918,833,clip_Y
foreign_object_dataset/JPEGImages/112.jpg,2207,1202,2270,1308,nail
foreign_object_dataset/JPEGImages/112.jpg,1713,739,1789,791,clip_Y
foreign_object_dataset/JPEGImages/113.jpg,763,648,873,808,L_stick
foreign_object_dataset/JPEGImages/113.jpg,1187,765,1288,851,clip_B
foreign_object_dataset/JPEGImages/113.jpg,1134,1051,1203,1141,nail
foreign_object_dataset/JPEGImages/113.jpg,1269,1065,1339,1132,clip_Y
foreign_object_dataset/JPEGImages/114.jpg,756,652,879,808,L_stick
foreign_object_dataset/JPEGImages/114.jpg,1182,759,1283,844,clip_B
foreign_object_dataset/JPEGImages/114.jpg,1129,1047,1203,1143,nail
foreign_object_dataset/JPEGImages/114.jpg,1267,1072,1339,1128,clip_Y
foreign_object_dataset/JPEGImages/115.jpg,732,637,855,798,L_stick
foreign_object_dataset/JPEGImages/115.jpg,1180,752,1288,844,clip_B
foreign_object_dataset/JPEGImages/115.jpg,1118,1063,1210,1161,nail
foreign_object_dataset/JPEGImages/115.jpg,1269,1087,1341,1146,clip_Y
foreign_object_dataset/JPEGImages/116.jpg,708,635,837,804,L_stick
foreign_object_dataset/JPEGImages/116.jpg,1182,757,1288,849,clip_B
foreign_object_dataset/JPEGImages/116.jpg,1122,1074,1194,1177,nail
foreign_object_dataset/JPEGImages/116.jpg,1275,1100,1345,1164,clip_Y
foreign_object_dataset/JPEGImages/117.jpg,703,632,840,806,L_stick
foreign_object_dataset/JPEGImages/117.jpg,1176,748,1288,855,clip_B
foreign_object_dataset/JPEGImages/117.jpg,1118,1071,1194,1172,nail
foreign_object_dataset/JPEGImages/117.jpg,1271,1092,1356,1164,clip_Y
foreign_object_dataset/JPEGImages/118.jpg,548,453,678,624,L_stick
foreign_object_dataset/JPEGImages/118.jpg,1016,561,1128,669,clip_B
foreign_object_dataset/JPEGImages/118.jpg,950,889,1028,997,nail
foreign_object_dataset/JPEGImages/118.jpg,1109,918,1179,982,clip_Y
